Event ID Number,Division Name,Event Name,Upload Type,Report ,Context Box,Score Sheet,Additional Documents,Event Type,EventGrpName,EventGender,GroupEvent,MinNo,MaxNo,TeamEvent,SetupTime,RoundTime,JudgingTime,EventKindId,HasToBeConsecutive,CompetitorsPerRound,NeedsSchedule
754,Music - Instrumental,String Solo - Bow,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
755,Music - Instrumental,Brass Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
756,Music - Instrumental,Tambourine Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
757,Music - Instrumental,Miscellaneous Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
759,Music - Instrumental,Instrumental Duet,Document ,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
760,Music - Instrumental,Tambourine Duet,Document ,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
761,Music - Instrumental,Instrumental Trio,Document ,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
762,Music - Instrumental,Tambourine Trio,Document ,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
763,Music - Instrumental,Instrumental Quartet,Document ,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
765,Music - Instrumental,Tambourine Quartet,Document ,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
800,Music - Vocal,Male Solo,Document ,No,Yes,Yes,No,1,2,M,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
804,Music - Vocal,Female Solo,Document ,No,Yes,Yes,No,1,2,F,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
808,Music - Vocal,Mixed Duet,Document ,No,Yes,Yes,No,0,2,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
809,Music - Vocal,Mixed Trio,Document ,No,Yes,Yes,No,0,2,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
810,Music - Vocal,Mixed Quartet,Document ,No,Yes,Yes,No,0,2,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
850,Music - Vocal,Male Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
854,Music - Vocal,Female Solo,Document ,No,Yes,Yes,No,1,4,,FALSE,1,1,FALSE,2,4,0,Sequential,TRUE,0,1
858,Music - Vocal,Mixed Duet,Document ,No,Yes,Yes,No,0,4,,TRUE,2,2,TRUE,2,4,0,Sequential,TRUE,0,1
859,Music - Vocal,Mixed Trio,Document ,No,Yes,Yes,No,0,4,,TRUE,3,3,TRUE,2,4,0,Sequential,TRUE,0,1
860,Music - Vocal,Mixed Quartet,Document ,No,Yes,Yes,No,0,4,,TRUE,4,4,TRUE,2,4,0,Sequential,TRUE,0,1
862,Music - Vocal,Choir,Document ,No,Yes,Yes,No,1,4,,TRUE,16,40,TRUE,5,5,0,Sequential,TRUE,0,1
880,Platform,Dramatic Dialogue,Document ,No,Yes,Yes,Yes,1,5,,TRUE,2,2,TRUE,2,6,0,Sequential,TRUE,0,1
881,Platform,Expressive Reading (Male),Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
882,Platform,Poetry Recitation (Male),Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
883,Platform,Famous Speech (Male),Document ,Yes,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
884,Platform,Preaching (Male),Document ,No,No,No,Yes,1,5,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
885,Platform,Expressive Reading (Female),Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
886,Platform,Poetry Recitation (Female),Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
887,Platform,Famous Speech (Female),Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
888,Platform,Preaching (Female),Document ,No,No,No,Yes,1,5,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
901,Platform,Dramatic Dialogue,Document ,No,Yes,No,Yes,1,2,,TRUE,2,2,TRUE,2,6,0,Sequential,TRUE,0,1
908,Platform,Expressive Reading (Male),Document ,No,No,No,Yes,1,2,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
910,Platform,Poetry Recitation (Male),Document ,No,No,No,Yes,1,2,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
914,Platform,Famous Speech (Male),Document ,Yes,No,No,Yes,1,2,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
915,Platform,Preaching (Male),Document ,No,No,No,Yes,1,2,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
922,Platform,Expressive Reading (Female),Document ,No,No,No,Yes,1,2,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
924,Platform,Poetry Recitation (Female),Document ,No,No,No,Yes,1,2,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
928,Platform,Famous Speech (Female),Document ,Yes,No,No,Yes,1,2,F,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
929,Platform,Preaching (Female),Document ,No,No,No,Yes,1,2,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
951,Platform,Dramatic Dialogue,Document ,No,Yes,No,Yes,1,4,,TRUE,2,2,TRUE,2,6,0,Sequential,TRUE,0,1
958,Platform,Expressive Reading (Male),Document ,No,No,No,Yes,1,4,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
960,Platform,Poetry Recitation (Male),Document ,No,No,No,Yes,1,4,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
964,Platform,Famous Speech (Male),Document ,Yes,No,No,Yes,1,4,M,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
965,Platform,Preaching (Male),Document ,No,No,No,Yes,1,4,M,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
972,Platform,Expressive Reading (Female),Document ,No,No,No,Yes,1,4,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
974,Platform,Poetry Recitation (Female),Document ,No,No,No,Yes,1,4,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
978,Platform,Famous Speech (Female),Document ,Yes,No,No,Yes,1,4,F,FALSE,1,1,FALSE,2,8,0,Sequential,TRUE,0,1
979,Platform,Preaching (Female),Document ,No,No,No,Yes,1,4,F,FALSE,1,1,FALSE,2,6,0,Sequential,TRUE,0,1
